tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm,budget_adj,revenue_adj,est_profit_adj,profit_margin,revenue_ratio,actor_prestige_score,prestige_tier,budget_tier,outcome_label,release_window,marketing_ratio,est_marketing_budget
516329,Antlers,2021-10-28,2021,10,Drama|Horror|Mystery,Drama,Keri Russell|Jesse Plemons|Jeremy T. Thomas|Graham Greene|Scott Haze,41292|88124|1890584|6804|87954,17000000.0,18867659.0,99,2.8608,6.219,1219,7.295669119695113,7.340938215462832,0.014586372160866848,0.006451637439073772,19754640.0,21924930.0,-12645690.0,-0.36579297681094525,1.11,7.7535741250986945,Unknown,Low,Flop,Off-season,0.75,12750000.0
156022,The Equalizer,2014-09-24,2014,9,Thriller|Action|Crime,Thriller,Denzel Washington|Marton Csokas|Chloë Grace Moretz|David Harbour|Haley Bennett,5292|20982|56734|35029|58754,55000000.0,192330738.0,132,16.8125,7.283,9849,7.864193639383764,8.407879644948075,0.09376953531985831,0.06578160225333518,73146515.0,255787693.0,138753269.0,1.1855765531003084,3.497,8.200651287161548,A-list,Mid,Hit,Off-season,0.6,33000000.0
582014,Promising Young Woman,2020-12-13,2020,12,Thriller|Crime|Drama,Thriller,Carey Mulligan|Bo Burnham|Alison Brie|Clancy Brown|Jennifer Coolidge,36662|115128|88029|6574|38334,10000000.0,20379604.0,114,4.7212,7.392,3653,7.085064950573692,7.3942606718392,0.0,0.0069687713684853355,12163679.0,24789095.0,3502656.75,0.16454874736970146,2.038,7.6762937985577055,Unknown,Low,Break-even,Holiday,0.75,7500000.0
319888,Eddie the Eagle,2016-02-25,2016,2,Comedy|Drama|History|Adventure,Comedy,Taron Egerton|Hugh Jackman|Christopher Walken|Ania Sowinski|Mads Sjøgård Pettersen,1303037|6968|4690|1198895|105563,23000000.0,46152411.0,106,3.3575,7.167,2267,7.479545799603673,7.78201235786844,0.02708897687018129,0.015783902180701293,30167950.0,60535810.0,7741897.5,0.1466437536714105,2.007,8.44335331890512,A-list,Low,Break-even,Off-season,0.75,17250000.0
57800,Ice Age: Continental Drift,2012-06-27,2012,6,Animation|Comedy|Adventure|Family,Animation,Ray Romano|John Leguizamo|Denis Leary|Seann William Scott|Josh Peck,15757|5723|5724|57599|15760,95000000.0,877244782.0,88,8.3449,6.381,8049,8.11478092623324,9.080178115224996,0.17712023338195457,0.3000442843501605,130250958.0,1202757615.0,1007381178.0,5.156103742438501,9.234,8.646398128186592,A-list,High,Blockbuster,Summer,0.5,47500000.0
451048,Jungle Cruise,2021-07-28,2021,7,Fantasy|Adventure|Action,Fantasy,Dwayne Johnson|Emily Blunt|Edgar Ramírez|Jack Whitehall|Jesse Plemons,18918|5081|25616|212285|88124,200000000.0,220889446.0,127,4.8194,7.297,6108,8.366250195080042,8.40939516582552,0.39591581579495727,0.07554960101450536,232407530.0,256681853.0,-68688689.0,-0.2111091206283819,1.104,8.064166354507986,Established,Mega,Flop,Summer,0.4,80000000.0
188927,Star Trek Beyond,2016-07-07,2016,7,Action|Adventure|Science Fiction,Action,Chris Pine|Zachary Quinto|Karl Urban|Zoe Saldaña|Simon Pegg,62064|17306|1372|8691|11108,185000000.0,343471816.0,122,4.5873,6.8,7040,8.384989691989094,8.653709069438756,0.36465930402167124,0.11747672314836749,242655250.0,450514807.0,110797457.0,0.3261460063785379,1.857,8.204649606400793,A-list,Mega,Flop,Summer,0.4,74000000.0
614917,King Richard,2021-11-18,2021,11,Drama|History,Drama,Will Smith|Aunjanue Ellis-Taylor|Saniyya Sidney|Demi Singleton|Jon Bernthal,2888|53923|1607523|2214765|19498,50000000.0,39400000.0,144,4.5166,7.601,2819,7.764190207489432,7.660716417352511,0.08335069806209627,0.01347435994640582,58101883.0,45784283.0,-47178729.80000001,-0.507500008648601,0.788,7.707043050595736,Unknown,Mid,Flop,Holiday,0.6,30000000.0
254470,Pitch Perfect 2,2015-05-07,2015,5,Comedy|Music,Comedy,Anna Kendrick|Brittany Snow|Hailee Steinfeld|Rebel Wilson|Ester Dean,84223|29221|130640|221581|1072572,29000000.0,287144079.0,115,4.8971,6.84,5496,7.58567885975546,8.581380725147907,0.03959158157949573,0.0982108213003035,38519342.0,381400032.0,313991183.5,4.658011381102289,9.902,8.237353003800413,A-list,Low,Blockbuster,Summer,0.75,21750000.0
254473,Brick Mansions,2014-04-22,2014,4,Action|Crime|Drama,Action,Paul Walker|David Belle|RZA|Robert Maillet|Carlo Rota,8167|62439|150|112692|54793,28000000.0,71416730.0,90,2.9269,5.9,1596,7.570988983352212,7.9776309078112195,0.03750781412794332,0.024425113705179514,37238226.0,94979725.0,29812829.5,0.45748426822020394,2.551,7.873530256043403,Unknown,Low,Break-even,Off-season,0.75,21000000.0
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023-07-31,2023,7,Animation|Comedy|Action|Science Fiction,Animation,Micah Abbey|Shamon Brown Jr.|Nicolas Cantu|Brady Noon|Ayo Edebiri,2343267|3127719|1696351|2239159|2195140,75000000.0,180513586.0,100,5.5599,7.216,1564,7.88921801290132,8.27066664545558,0.13544488435090643,0.061739755328867885,77485067.0,186494765.0,62518657.8,0.5042798907949579,2.407,8.065386789819016,Established,Mid,Break-even,Summer,0.6,45000000.0
614934,Elvis,2022-06-22,2022,6,Music|History|Drama,Music,Austin Butler|Tom Hanks|Olivia DeJonge|Helen Thomson|Richard Roxburgh,86654|31|1385063|94876|12206,85000000.0,288670284.0,159,5.7398,7.463,3834,7.96102540686423,8.4920085627978,0.1562825588664305,0.09873283260940374,91416672.0,310462080.0,164195404.79999998,1.1225756282180124,3.396,8.028638545117888,Rising,Mid,Hit,Summer,0.6,51000000.0
516632,The Empty Man,2020-10-22,2020,10,Horror|Mystery,Horror,James Badge Dale|Marin Ireland|Sasha Frolova|Samantha Logan|Evan Jonigkeit,18473|164094|1819889|1096930|1284084,16000000.0,4796993.0,137,4.1979,6.168,984,7.289184924303565,6.766034012839431,0.012502604709314441,0.0016390160818037076,19461886.0,5834908.0,-28223392.5,-0.8286788267664735,0.3,8.030007385786154,Rising,Low,Flop,Off-season,0.75,12000000.0
614939,Bros,2022-09-30,2022,9,Comedy|Romance,Comedy,Billy Eichner|Luke Macfarlane|Guy Branum|Miss Lawrence|Ts Madison,973651|432040|1519685|2129564|2330664,22000000.0,14781779.0,115,2.6462,6.67,560,7.374029167586623,7.201333177261709,0.025005209418628882,0.0050541347656933786,23660786.0,15897659.0,-25508716.5,-0.6160577010658661,0.672,8.065386789819016,Established,Low,Flop,Off-season,0.75,16500000.0
25132,Shorts,2009-08-21,2009,8,Family|Fantasy|Comedy|Adventure|Science Fiction,Family,Jimmy Bennett|Jake Short|Kat Dennings|Trevor Gagnon|Devon Gearhart,6860|93219|52852|76098|55494,40000000.0,29000000.0,89,2.1952,5.831,314,7.768661901708698,7.628999904963285,0.0625130235465722,0.009917224689580829,58703217.0,42559832.0,-51365315.2,-0.5468750034602022,0.725,8.065386789819016,Established,Mid,Flop,Summer,0.6,24000000.0
746036,The Fall Guy,2024-04-24,2024,4,Action|Comedy|Romance,Action,Ryan Gosling|Emily Blunt|Aaron Taylor-Johnson|Hannah Waddingham|Teresa Palmer,30614|5081|27428|1278487|20374,125000000.0,181073291.0,127,9.595,6.957,3637,8.096904495695913,8.257848876089204,0.2396332569285268,0.061931192481648766,124998412.0,181070990.0,-18926469.200000018,-0.09463354822459673,1.449,8.13878449648798,Established,Mid,Flop,Off-season,0.6,75000000.0
778855,Chickenhare and the Hamster of Darkness,2022-02-16,2022,2,Animation|Adventure|Comedy|Family|Fantasy,Animation,Jordan Tartakow|Joe Ochman|Laila Berzins|Danny Fehsenfeld|Chris McCune,2452432|149684|2204537|2204541|3034407,20000000.0,10885116.0,91,2.1508,7.3,280,7.332636473250882,7.068439534405098,0.02083767451552407,0.0037213504059563167,21509805.0,11706836.0,-25935322.75,-0.6889966891178897,0.544,8.065386789819016,Established,Low,Flop,Off-season,0.75,15000000.0
25195,Leap Year,2010-01-08,2010,1,Romance|Comedy,Romance,Amy Adams|Matthew Goode|Adam Scott|John Lithgow|Noel O'Donovan,9273|1247|36801|12074|150584,19000000.0,32686500.0,100,3.0817,6.894,2141,7.43812714204416,7.673741956280574,0.01875390706397166,0.011178126528454417,27423769.0,47178264.0,-813331.75,-0.01694737875016377,1.72,7.756632292246515,Unknown,Low,Flop,Off-season,0.75,14250000.0
516729,Paddington in Peru,2024-11-08,2024,11,Family|Comedy|Adventure,Family,Ben Whishaw|Hugh Bonneville|Emily Mortimer|Samuel Joslin|Madeleine Harris,17064|19923|1246|1304662|1304661,90000000.0,171458837.0,106,5.1571,6.815,666,7.954236989038825,8.234154354289211,0.16670139612419255,0.0586427392798678,89998856.0,171456658.0,27458488.400000006,0.19068637105787217,1.905,8.168503452989835,A-list,Mid,Flop,Holiday,0.6,54000000.0
844417,Marlowe,2023-02-15,2023,2,Crime,Crime,Liam Neeson|Diane Kruger|Jessica Lange|Danny Huston|Alan Cumming,3896|9824|4431|6413|10697,20000000.0,6262663.0,109,2.4016,5.706,430,7.3151867549821405,6.810915825901777,0.02083767451552407,0.002140322469483581,20662685.0,6470172.0,-29689526.75,-0.8210667615144333,0.313,7.906325222146632,Unknown,Low,Flop,Off-season,0.75,15000000.0
385687,Fast X,2023-05-17,2023,5,Action|Crime|Thriller,Action,Vin Diesel|Michelle Rodriguez|Tyrese Gibson|Ludacris|John Cena,12835|17647|8169|8171|56446,340000000.0,704709660.0,142,16.5288,7.001,6257,8.54563566770582,8.862166975684309,0.6876432590122942,0.2410317107437373,351265638.0,728059672.0,236287778.8,0.48048247992063164,2.073,8.159174948779295,A-list,Mega,Break-even,Summer,0.4,136000000.0
975511,The Return,2024-11-28,2024,11,History|Drama|Adventure,History,Ralph Fiennes|Juliette Binoche|Charlie Plummer|Marwan Kenzari|Claudio Santamaria,5469|1137|1440574|935235|76339,20000000.0,3300444.0,116,3.3685,6.495,415,7.301024480089037,6.518566841619915,0.02083767451552407,0.00112714808070119,19999746.0,3300402.0,-31699153.5,-0.9057016024103506,0.165,8.065857441701477,Established,Low,Flop,Holiday,0.75,15000000.0
123553,The Mortal Instruments: City of Bones,2013-08-21,2013,8,Fantasy|Action|Mystery,Fantasy,Lily Collins|Jamie Campbell Bower|Robert Sheehan|Kevin Zegers|Jemima West,112561|83356|118616|7431|1075355,60000000.0,95396573.0,130,4.8439,6.429,4618,7.90882453658676,8.110206058864682,0.10418837257762034,0.03262699303098989,81063348.0,128886093.0,-815263.8000000119,-0.0062856998578446005,1.59,7.60377570917381,Unknown,Mid,Flop,Summer,0.6,36000000.0
877269,Strange World,2022-11-23,2022,11,Animation|Family|Adventure|Fantasy|Science Fiction,Animation,Jake Gyllenhaal|Dennis Quaid|Jaboukie Young-White|Gabrielle Union|Lucy Liu,131|6065|1998733|17773|140,180000000.0,73621640.0,102,3.6371,6.232,1408,8.286878987176992,7.898611970610355,0.3542404667639092,0.025179264003172396,193588247.0,79179357.0,-211203013.5,-0.7273272586635903,0.409,7.960824956768019,Rising,High,Flop,Holiday,0.5,90000000.0
1008409,The Bikeriders,2024-06-19,2024,6,Crime|Drama,Crime,Austin Butler|Jodie Comer|Tom Hardy|Michael Shannon|Mike Faist,86654|1388593|2524|335|1423520,40000000.0,36110860.0,116,7.9707,6.678,1106,7.602054475753018,7.557632311221628,0.0625130235465722,0.012349368036921844,39999492.0,36110401.0,-33888710.0,-0.48413057702975687,0.903,8.142876140592227,Established,Low,Flop,Summer,0.75,30000000.0
320288,Dark Phoenix,2019-06-05,2019,6,Science Fiction|Action|Adventure,Science Fiction,Sophie Turner|James McAvoy|Nicholas Hoult|Tye Sheridan|Michael Fassbender,1001657|5530|3292|1034681|17288,200000000.0,252442974.0,114,6.6048,5.964,7010,8.391328472086185,8.492461765482402,0.39591581579495727,0.08634192475739139,246222917.0,310786228.0,-33925855.79999995,-0.09841794759850526,1.262,7.958093409139614,Rising,Mega,Flop,Summer,0.4,80000000.0
58151,Fright Night,2011-08-18,2011,8,Horror|Comedy,Horror,Anton Yelchin|Colin Farrell|Toni Collette|David Tennant|Imogen Poots,21028|72466|3051|20049|17606,30000000.0,41002607.0,106,2.821,6.237,2089,7.62316100590154,7.758851223122979,0.04167534903104814,0.014022503202418754,41991463.0,57391982.0,-16093078.25,-0.21899795952062243,1.367,7.563374769732516,Unknown,Low,Flop,Summer,0.75,22500000.0
353069,Mother's Day,2016-04-28,2016,4,Comedy|Drama|Romance,Comedy,Jennifer Aniston|Julia Roberts|Kate Hudson|Jason Sudeikis|Sarah Chalke,4491|1204|11661|58224|49001,25000000.0,48782670.0,118,2.7036,5.981,1309,7.515757972258118,7.806083529543361,0.0312565117732861,0.01668353554834372,32791250.0,63985789.0,6601101.5,0.1150324553043876,1.951,8.1999413826654,A-list,Low,Flop,Off-season,0.75,18750000.0
353070,Going in Style,2017-04-06,2017,4,Crime|Comedy,Crime,Morgan Freeman|Michael Caine|Alan Arkin|Ann-Margret|John Ortiz,192|3895|1903|13567|40543,25000000.0,84618541.0,96,4.4712,6.7,3013,7.506625900979342,8.036151427980231,0.0312565117732861,0.028940558643837204,32108935.0,108680450.0,52489813.75,0.9341380922697774,3.385,8.147157517616227,Established,Low,Hit,Off-season,0.75,18750000.0
1106739,Juror #2,2024-10-30,2024,10,Drama|Thriller,Drama,Nicholas Hoult|Toni Collette|J.K. Simmons|Chris Messina|Gabriel Basso,3292|3051|18999|61659|222122,30000000.0,21418477.0,114,3.9293,6.884,2417,7.477115739144718,7.330783071012157,0.04167534903104814,0.0073240994238376,29999619.0,21418205.0,-31081128.25,-0.5920290092446079,0.714,7.820910481746902,Unknown,Low,Flop,Off-season,0.75,22500000.0
353081,Mission: Impossible - Fallout,2018-07-25,2018,7,Action|Adventure,Action,Tom Cruise|Henry Cavill|Ving Rhames|Simon Pegg|Rebecca Ferguson,500|73968|10182|11108|933238,178000000.0,824171374.0,147,8.724,7.448,9057,8.348602494249583,9.0142000187071,0.35007293186080435,0.28189146792740494,223152879.0,1033237164.0,698507845.5,2.0867841772276665,4.63,8.42901220204402,A-list,High,Hit,Summer,0.5,89000000.0
58224,Mr. Popper's Penguins,2011-06-17,2011,6,Comedy|Family,Comedy,Jim Carrey|Carla Gugino|Angela Lansbury|Ophelia Lovibond|Madeline Carroll,206|17832|14730|82639|62564,55000000.0,187361754.0,94,2.3758,5.975,3147,7.886402441616344,8.418720693463996,0.09376953531985831,0.06408204954400833,76984349.0,262253138.0,139078179.6,1.1291108306962496,3.407,8.245097054067232,A-list,Mid,Hit,Summer,0.6,33000000.0
58233,Johnny English Reborn,2011-09-15,2011,9,Crime|Action|Comedy,Crime,Rowan Atkinson|Gillian Anderson|Dominic West|Rosamund Pike|Daniel Kaluuya,10730|12214|17287|10882|206919,45000000.0,160078586.0,101,4.3169,6.242,3549,7.799252261509738,8.3503729899158,0.07293186080433424,0.05475032658144301,62987194.0,224064467.0,123284956.6,1.223313708418254,3.557,7.99692516918896,Rising,Mid,Hit,Off-season,0.6,27000000.0
58244,Upside Down,2012-09-27,2012,9,Romance|Science Fiction|Drama|Fantasy,Romance,Kirsten Dunst|Jim Sturgess|Timothy Spall|James Kidnie|Holly Uloth,205|38941|9191|38565|85168,60000000.0,22187813.0,104,2.4745,6.3,2601,7.915208571605894,7.4831718157808185,0.10418837257762034,0.007587237136332283,82263763.0,30420883.0,-101201137.80000001,-0.7688769491981543,0.37,8.174846544491222,A-list,Mid,Flop,Off-season,0.6,36000000.0
484247,A Simple Favor,2018-09-13,2018,9,Thriller|Comedy|Mystery,Thriller,Anna Kendrick|Blake Lively|Henry Golding|Rupert Friend|Linda Cardellini,84223|59175|1807132|36669|1817,20000000.0,97644617.0,117,3.416,6.642,4549,7.399212484296173,8.08783079825862,0.02083767451552407,0.03339589654746045,25073357.0,122413918.0,78535543.25,1.789846221457872,4.882,8.116610931951625,Established,Low,Hit,Off-season,0.75,15000000.0
25520,The House of Mirth,2000-10-13,2000,10,Drama|Romance,Drama,Gillian Anderson|Dan Aykroyd|Eleanor Bron|Terry Kinney|Anthony LaPaglia,12214|707|45453|11067|57829,10000000.0,5164404.0,135,1.2289,6.2,85,7.2619960525512575,6.9750162495952255,0.0,0.0017646824877503736,18280836.0,9440962.0,-22550501.0,-0.7048912080075863,0.516,7.995091219012518,Rising,Low,Flop,Off-season,0.75,7500000.0
254904,The November Man,2014-08-27,2014,8,Crime|Action|Thriller,Crime,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehić,517|972356|18182|17200|1357023,15000000.0,32600000.0,108,7.1333,6.103,1584,7.299922197070555,7.6370485464970566,0.010418837257762034,0.011148540740020248,19949049.0,43355934.0,8445098.25,0.24190478596605927,2.173,7.940662256431785,Rising,Low,Break-even,Summer,0.75,11250000.0
713704,Evil Dead Rise,2023-04-12,2023,4,Horror|Thriller,Horror,Lily Sullivan|Alyssa Sutherland|Morgan Davies|Gabrielle Echols|Nell Fisher,1186659|220620|144080|3128781|3128782,15000000.0,147156372.0,96,9.1263,6.911,3591,7.1902479973555415,8.181935822869105,0.010418837257762034,0.0503305128299394,15497013.0,152032285.0,124912512.25,4.605957188560882,9.81,8.065386789819016,Established,Low,Blockbuster,Off-season,0.75,11250000.0
25602,Ninja,2009-10-22,2009,10,Action|Crime|Drama|Thriller,Action,Scott Adkins|Tsuyoshi Ihara|Mika Hijii|Todd Jensen|Garrick Hagon,78110|33516|227615|58794|17356,10000000.0,36100000.0,83,2.9601,6.14,397,7.166601902982598,7.72410910947879,0.0,0.01234565356683635,14675804.0,52979653.0,27296996.0,1.0628571646617404,3.61,8.09618454396074,Established,Low,Hit,Off-season,0.75,7500000.0
615457,Nobody,2021-03-18,2021,3,Action|Thriller,Action,Bob Odenkirk|Aleksey Serebryakov|Connie Nielsen|Christopher Lloyd|Michael Ironside,59410|113332|935|1062|11086,16000000.0,57512470.0,91,10.7274,7.882,8203,7.269340172728603,7.824982222499597,0.012502604709314441,0.019669408564212065,18592602.0,66831656.0,34294602.5,1.0540168457478793,3.595,8.085932206987868,Established,Low,Hit,Off-season,0.75,12000000.0
58431,Pride and Prejudice and Zombies,2016-02-04,2016,2,Romance|Horror|Comedy|Thriller,Romance,Lily James|Sam Riley|Jack Huston|Bella Heathcote|Douglas Booth,1016168|32987|54738|234982|230680,28000000.0,16457494.0,108,2.7048,6.161,2285,7.564975994928299,7.334181668914468,0.03750781412794332,0.005627283314432848,36726200.0,21586472.0,-42684378.0,-0.6641327755895557,0.588,7.455113636053228,Unknown,Low,Flop,Off-season,0.75,21000000.0
418879,The Current War,2018-02-01,2018,2,Drama|History,Drama,Benedict Cumberbatch|Michael Shannon|Nicholas Hoult|Katherine Waterston|Tom Holland,71580|335|3292|77795|1136406,30000000.0,12217160.0,108,2.5358,6.695,1141,7.575303749125506,7.1851527584261055,0.04167534903104814,0.004176952394037296,37610036.0,15316261.0,-50501302.0,-0.7672921891684139,0.407,7.949956959145819,Rising,Low,Flop,Off-season,0.75,22500000.0
287903,Krampus,2015-11-26,2015,11,Horror|Comedy|Fantasy,Horror,Adam Scott|Toni Collette|David Koechner|Allison Tolman|Conchata Ferrell,36801|3051|28638|1331652|1909,15000000.0,61800000.0,98,2.7912,6.2,2368,7.299372108134179,7.914269336653418,0.010418837257762034,0.02113588203802888,19923797.0,82086046.0,47219401.25,1.3542857819721814,4.12,7.616491769385223,Unknown,Low,Hit,Holiday,0.75,11250000.0
91314,Transformers: Age of Extinction,2014-06-25,2014,6,Science Fiction|Action|Adventure,Science Fiction,Mark Wahlberg|Peter Cullen|Stanley Tucci|Kelsey Grammer|Nicola Peltz Beckham,13240|19540|2283|7090|61186,210000000.0,1104054072.0,165,6.8101,5.957,8679,8.446050242078872,9.166821291123966,0.41675349031048137,0.37762037300731854,279286692.0,1468321950.0,1077320581.2,2.755285958477187,5.257,8.465890996151861,A-list,Mega,Blockbuster,Summer,0.4,84000000.0
25793,Precious: Based on the Novel 'Push' by Sapphire,2009-11-06,2009,11,Drama,Drama,Gabourey Sidibe|Mo'Nique|Paula Patton|Mariah Carey|Sherri Shepherd,109560|60561|52851|66586|109561,10000000.0,47536959.0,110,4.4339,7.3,1760,7.166601902982598,7.843633303223194,0.0,0.016257462229313457,14675804.0,69764310.0,44081653.0,1.7163976842427169,4.754,8.20817513591019,A-list,Low,Hit,Holiday,0.75,7500000.0
287947,Shazam!,2019-03-29,2019,3,Action|Comedy|Fantasy,Action,Zachary Levi|Mark Strong|Asher Angel|Jack Dylan Grazer|Adam Brody,69899|2983|1768966|1774679|11702,80000000.0,367799011.0,132,8.1805,6.979,10132,7.99338846429606,8.65590903468149,0.14586372160866848,0.12579740805549794,98489167.0,452802728.0,295220060.79999995,1.8734297752767057,4.597,8.052410443469268,Rising,Mid,Hit,Off-season,0.6,48000000.0
287948,The Transporter Refueled,2015-09-02,2015,9,Action|Thriller|Crime,Action,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatiana Pajković,1047649|56614|1381175|118200|1444141,25000000.0,72629670.0,95,2.8119,5.518,1587,7.521220866469646,7.9843949301120025,0.0312565117732861,0.024839978285796177,33206329.0,96470589.0,38359513.25,0.6601067482389534,2.905,7.795482941809241,Unknown,Low,Break-even,Off-season,0.75,18750000.0
58574,Sherlock Holmes: A Game of Shadows,2011-11-22,2011,11,Adventure|Crime|Mystery|Action,Adventure,Robert Downey Jr.|Jude Law|Noomi Rapace|Jared Harris|Rachel McAdams,3223|9642|87722|15440|53714,125000000.0,334615000.0,129,4.7677,7.144,10874,8.242949763776236,8.670585155040971,0.2396332569285268,0.11444740656598175,174964429.0,468365778.0,205919134.5,0.7846133284611811,2.677,8.149857847394328,Established,High,Break-even,Holiday,0.5,62500000.0
353486,Jumanji: Welcome to the Jungle,2017-12-09,2017,12,Adventure|Comedy|Fantasy|Action,Adventure,Dwayne Johnson|Kevin Hart|Jack Black|Karen Gillan|Rhys Darby,18918|55638|70851|543261|82666,90000000.0,995339117.0,119,8.004,6.818,14385,8.06292840174663,9.1066569664534,0.16670139612419255,0.34043635383667986,115592166.0,1278371166.0,1093423700.4,5.912077231514115,11.059,8.232671667967894,A-list,Mid,Blockbuster,Holiday,0.6,54000000.0
353491,The Dark Tower,2017-08-03,2017,8,Fantasy|Action|Science Fiction,Fantasy,Idris Elba|Matthew McConaughey|Tom Taylor|Claudia Kim|Fran Kranz,17605|10297|1696753|1401531|51533,60000000.0,113231078.0,95,4.2897,5.79,5483,7.886837142690949,8.162651537446532,0.10418837257762034,0.03872696865825158,77061444.0,145429174.0,22130863.599999994,0.17949040443623138,1.887,7.923988226103229,Unknown,Mid,Flop,Summer,0.6,36000000.0
58595,Snow White and the Huntsman,2012-05-30,2012,5,Adventure|Fantasy|Drama,Adventure,Kristen Stewart|Chris Hemsworth|Charlize Theron|Sam Claflin|Ian McShane,37917|74568|6885|237455|6972,170000000.0,396600000.0,127,4.4993,5.987,8187,8.367506242911071,8.735410031546783,0.3334027922483851,0.13564827472889493,233080662.0,543763474.0,217450547.20000005,0.666386555177072,2.333,8.132371213728407,Established,Mega,Break-even,Summer,0.4,68000000.0
615656,Meg 2: The Trench,2023-08-02,2023,8,Action|Science Fiction|Horror,Action,Jason Statham|Wu Jing|Shuya Sophia Cai|Page Kennedy|Sergio Peris-Mencheta,976|78871|1704579|177214|78994,129000000.0,398500317.0,116,10.8933,6.378,3917,8.124746462285444,8.614585421949487,0.24796832673473643,0.13629824440195684,133274316.0,411704318.0,211792844.0,1.0594331568982378,3.089,8.017862902304289,Rising,High,Hit,Summer,0.5,64500000.0
484641,Anna,2019-06-19,2019,6,Action|Adventure|Thriller,Action,Sasha Luss|Helen Mirren|Luke Evans|Cillian Murphy|Lera Abova,1411561|15735|114019|2037|2286738,34000000.0,31626978.0,119,6.7898,6.7,2956,7.621777394605758,7.59035617407053,0.050010418837257764,0.010815735849456175,41857896.0,38936434.0,-34314884.0,-0.4684541512276953,0.93,7.953985353090242,Rising,Low,Flop,Summer,0.75,25500000.0
451915,Beautiful Boy,2018-10-12,2018,10,Drama,Drama,Steve Carell|Timothée Chalamet|Maura Tierney|Amy Ryan|Christian Convery,4495|1190668|16307|39388|1721268,25000000.0,31749905.0,121,4.0968,7.5,2837,7.4961225076968026,7.599924928188106,0.0312565117732861,0.01085778084615961,31341697.0,39803836.0,-15044133.75,-0.27428788738347054,1.27,8.200771552139289,A-list,Low,Flop,Off-season,0.75,18750000.0
353616,Pitch Perfect 3,2017-12-20,2017,12,Music|Comedy,Music,Anna Kendrick|Rebel Wilson|Brittany Snow|Hailee Steinfeld|Elizabeth Banks,84223|221581|29221|130640|9281,45000000.0,185400345.0,93,3.346,6.5,3444,7.761898406082649,8.376796431976583,0.07293186080433424,0.06341118443757046,57796083.0,238120306.0,145646573.2,1.5750048017959968,4.12,8.136976713455583,Established,Mid,Hit,Holiday,0.6,27000000.0
550231,The Secret: Dare to Dream,2020-04-16,2020,4,Drama|Romance,Drama,Katie Holmes|Josh Lucas|Jerry O'Connell|Celia Weston|Sarah Hoffmeister,3897|6164|3035|1989|1921279,21000000.0,3215636.0,107,2.887,7.3,652,7.407284230005809,6.592331787291598,0.022921441967076475,0.001098141010810727,25543725.0,3911396.0,-40790122.75,-0.9124997067353556,0.153,7.823415493509043,Unknown,Low,Flop,Off-season,0.75,15750000.0
615777,Babylon,2022-12-22,2022,12,Drama|Comedy,Drama,Diego Calva|Margot Robbie|Brad Pitt|Jovan Adepo|Jean Smart,1413390|234352|287|1607522|5376,78000000.0,65267446.0,189,11.8552,7.362,3722,7.923701088042972,7.846303103436911,0.14169618670556366,0.022321860347426645,83888241.0,70194503.0,-64026682.599999994,-0.47702367039738025,0.837,8.249064743524292,A-list,Mid,Flop,Holiday,0.6,46800000.0
255343,Escobar: Paradise Lost,2014-10-11,2014,10,Thriller|Romance,Thriller,Benicio del Toro|Josh Hutcherson|Brady Corbet|Claudia Traisac|Carlos Bardem,1121|27972|55493|1261473|78882,17000000.0,3758328.0,120,2.977,6.262,809,7.354279874760337,6.69882562085237,0.014586372160866848,0.0012837591691565798,22608923.0,4998338.0,-34567277.25,-0.8736696505686209,0.221,8.018586435673049,Rising,Low,Flop,Off-season,0.75,12750000.0
648579,The Unbearable Weight of Massive Talent,2022-04-20,2022,4,Action|Comedy|Crime,Action,Nicolas Cage|Pedro Pascal|Sharon Horgan|Ike Barinholtz|Alessandra Mastronardi,2963|1253360|21676|198150|145326,30000000.0,29116320.0,107,2.703,6.783,2436,7.5087277390367415,7.4957429714338435,0.04167534903104814,0.009957009879299471,32264708.0,31314319.0,-25148920.0,-0.44540342434127805,0.971,8.150452612837745,Established,Low,Flop,Off-season,0.75,22500000.0
25988,The Sleeping Dictionary,2003-01-31,2003,1,Drama|Romance,Drama,Jessica Alba|Brenda Blethyn|Hugh Dancy|Bob Hoskins|Christopher Ling Lee Ian,56731|4154|12791|382|134047,12000000.0,57524.0,109,1.9665,6.448,180,7.31239263017525,4.99306129681298,0.004167534903104814,1.7964901175911136e-05,20530174.0,98415.0,-35829389.5,-0.9972607566376621,0.005,7.9872309557042485,Rising,Low,Flop,Off-season,0.75,9000000.0
615904,Marry Me,2022-02-09,2022,2,Romance|Comedy|Music,Romance,Jennifer Lopez|Owen Wilson|Maluma|John Bradley|Sarah Silverman,16866|887|2362790|1010135|7404,23000000.0,44000000.0,112,2.5628,6.626,1090,7.393334317993741,7.675059163250604,0.02708897687018129,0.015047708233078412,24736276.0,47321572.0,4033089.0,0.09316771391596236,1.913,8.080532989303242,Established,Low,Flop,Off-season,0.75,17250000.0
